OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
10040764,4/21/2010,19:25,4/21/2010,21:35:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z3,"Manufacturing Related Disciplines Complex - 801 Ferst Drive, NW, Room 3321",Manufacturing Related Disciplines Complex,801,NULL,"Ferst Drive, NW",NULL,NULL,1
10040765,4/21/2010,23:45,4/22/2010,1:10:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tech Parkway, NW @ Northside Drive, NW",NULL,NULL,NULL,"Tech Parkway, NW @ Northside Drive, NW",NULL,NULL,1
10040766,4/22/2010,2:00,4/22/2010,2:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"North Avenue, NW @ Techwood Drive, NW  Z2","North Avenue, NW @ Techwood Drive, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10040767,4/22/2010,2:15,NULL,NULL,4104,Liquor – Possession Of,Further Investigation,NULL,ONCAMRES,Z2,"Field Residence Hall - 711 Techwood Drive, NW",Field Residence Hall,711,NULL,"Techwood Drive, NW",NULL,NULL,1
10040768,4/22/2010,3:58,4/22/2010,4:03:00,4899,Obstructing Police Offense Free Text,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Techwood Drive, NW @ Bobby Dodd Way, NW  Z2","Techwood Drive, NW @ Bobby Dodd Way, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10040769,4/12/2010,7:00,4/22/2010,7:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,"Field Residence Hall   90   Z2 - 711 Techwood Drive, NW",Field Residence Hall   90   Z2,711,NULL,"Techwood Drive, NW",NULL,NULL,1
10040770,4/16/2010,7:00,4/16/2010,10:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"Brown Residence Hall   7  Z2 - 625 Techwood Drive, NW",Brown Residence Hall   7  Z2,625,NULL,"Techwood Drive, NW",NULL,NULL,1
10040771,4/22/2010,10:40,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Landon Learning Center   791   Z1 - 1015 Tumlin Street, NW",Landon Learning Center   791   Z1,1015,NULL,"Tumlin Street, NW",NULL,NULL,1
10040772,4/19/2010,16:30,4/22/2010,15:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"O'Keefe Building - 151 Sixth Street, NW",O'Keefe Building,151,NULL,"Sixth Street, NW",NULL,NULL,1
10040773,4/22/2010,15:35,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Love Manufacturing Building   144   Z3 - 771 Ferst Drive, NW",Love Manufacturing Building   144   Z3,771,NULL,"Ferst Drive, NW",NULL,NULL,1
10040774,4/22/2010,14:00,4/22/2010,18:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"Fowler Street, NW b/w Sixth Street, NW & Ferst Drive, NW","Fowler Street, NW b/w Sixth Street, NW & Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,1
10040776,4/23/2010,5:11,4/23/2010,5:51:00,5707,Criminal Trespass,Closed/Cleared,Extradition Declined,ONCAM,Z2,"Bobby Dodd Stadium - 157 North Avenue, NW",Bobby Dodd Stadium,157,NULL,"North Avenue, NW",NULL,NULL,1
10040777,4/23/2010,7:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Skiles Building - 686 Cherry Street, NW",Skiles Building,686,NULL,"Cherry Street, NW",NULL,NULL,1
10040778,4/22/2010,23:00,4/23/2010,0:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Campanile   350   Z3 - 350 Block Ferst Drive, NW",Campanile   350   Z3,350,NULL,"Block Ferst Drive, NW",NULL,NULL,1
10040779,4/23/2010,12:43,4/23/2010,13:22:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Fowler Street, NW","North Avenue, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
10040779,4/23/2010,12:43,4/23/2010,13:22:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Fowler Street, NW","North Avenue, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
10040780,4/24/2010,1:43,4/24/2010,2:25:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments South - 120 North Avenue, NW, room 409-D",North Avenue Apartments South,120,NULL,"North Avenue, NW",NULL,NULL,1
10040781,4/24/2010,1:30,4/24/2010,2:50:00,2399,Larceny Offense Free Text,Closed/Cleared,Unfounded,ONCAM,Z2,"Delta Chi Fraternity house   335   Z2 - 170 Fifth Street, NW",Delta Chi Fraternity house   335   Z2,170,NULL,"Fifth Street, NW",NULL,NULL,1
10040782,4/24/2010,14:43,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Maulding Residence Hall (Sixth Street  Apartments)  65  Z4 - 501 Sixth Street, NW",Maulding Residence Hall (Sixth Street  Apartments)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10040783,4/24/2010,14:52,4/24/2010,15:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z4,"Ferst Drive, NW b/w Regents Drive, NW & Sixth Street, NW","Ferst Drive, NW b/w Regents Drive, NW & Sixth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10040784,4/22/2010,2:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Armstrong Residence Hall   108   Z4 - 498 Eighth Street, NW",Armstrong Residence Hall   108   Z4,498,NULL,"Eighth Street, NW",NULL,NULL,1
10040785,4/23/2010,18:00,4/24/2010,16:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z4,"Undergraduate Living Center Courtyard  64   Z4 - 580 Turner Place, NW",Undergraduate Living Center Courtyard  64   Z4,580,NULL,"Turner Place, NW",NULL,NULL,1
10040786,4/24/2010,23:22,4/25/2010,0:15:00,5308,False Fire Alarm,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,"Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street, NW",Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10040787,4/25/2010,1:10,4/25/2010,1:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,OFFCAM,1000 Northside Drive,NULL,1000,NULL,Northside Drive,NULL,NULL,1
10040788,4/25/2010,1:52,4/25/2010,3:30:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Spring Street, NW  Z2","North Avenue, NW @ Spring Street, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10040789,4/25/2010,2:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z1,"Home Park Avenue, NW @ Atlantic Drive, NW","Home Park Avenue, NW @ Atlantic Drive, NW",NULL,NULL,NULL,NULL,NULL,1
10040790,4/25/2010,17:29:00,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z3,"Howey Physics Building   81   Z3 - 800 Atlantic Drive, NW",Howey Physics Building   81   Z3,800,NULL,"Atlantic Drive, NW",NULL,NULL,1
10040791,4/25/2010,17:56,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"Curran Street Parking Deck   139   Z4 - 875 Curran Street, NW",Curran Street Parking Deck   139   Z4,875,NULL,"Curran Street, NW",NULL,NULL,1
10040792,4/25/2010,21:13,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z1,"Tenth Street, NW @ Hemphill Avenue, NW","Tenth Street, NW @ Hemphill Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10040793,4/25/2010,NULL,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Tenth Street, NW @ West Peachtree Street, NW","Tenth Street, NW @ West Peachtree Street, NW",NULL,NULL,NULL,NULL,NULL,1
10040794,4/25/2010,22:00,4/26/2010,0:33:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,"Library   77   Z2 - 704 Cherry Street, NW",Library   77   Z2,704,NULL,"Cherry Street, NW",NULL,NULL,1
10040796,4/26/2010,3:01,4/26/2010,3:33:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"north AVE NW South, south call box",NULL,NULL,NULL,NULL,NULL,NULL,1
10040797,4/23/2010,17:00,4/26/2010,8:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street, NW",Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10040798,4/26/2010,8:15,4/26/2010,8:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library   77   Z2 - 704 Cherry Street, NW",Library   77   Z2,704,NULL,"Cherry Street, NW",NULL,NULL,1
10040799,4/23/2010,17:00,4/26/2010,8:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
10040800,4/26/2010,10:30,4/26/2010,14:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Klaus Advanced Computing Building   153   Z3 - 266 Ferst Drive, NW",Klaus Advanced Computing Building   153   Z3,266,NULL,"Ferst Drive, NW",NULL,NULL,1
10040801,4/26/2010,18:28,4/26/2010,19:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Tech Parkway, NW @ North Avenue, NW",NULL,NULL,NULL,"Tech Parkway, NW @ North Avenue, NW",NULL,NULL,1
10040802,4/25/2010,2:00,4/26/2010,20:08:00,2308,Larceny – From Building,Closed/Cleared,Prosecution Declined,NONCAM,Z1,"Delta Upsilon Fraternity house - 154 Fifth Street, NW",Delta Upsilon Fraternity house,154,NULL,"Fifth Street, NW",NULL,NULL,1
10040803,4/26/2010,22:51,4/27/2010,0:35:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Marietta Street, NW @ Northside Drive, NW",NULL,NULL,NULL,"Marietta Street, NW @ Northside Drive, NW",NULL,NULL,1
10040804,4/26/2010,22:36,4/26/2010,23:17:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,"Bill Moore Tennis Center   80   Z1 - 940 Fowler Street, NW",Bill Moore Tennis Center   80   Z1,940,NULL,"Fowler Street, NW",NULL,NULL,1
10040805,4/27/2010,1:59,4/27/2010,1:59:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"Petit Microelectronics Building - 791 Atlantic Drive, NW",Petit Microelectronics Building,791,NULL,"Atlantic Drive, NW",NULL,NULL,1
10040806,4/27/2010,2:42,4/27/2010,3:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Marietta Street, NW @ Northside Drive, NW",NULL,NULL,NULL,"Marietta Street, NW @ Northside Drive, NW",NULL,NULL,1
10040807,4/26/2010,17:00,4/27/2010,7:00:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Burge Parking Deck   9   Z2 - 200 North Avenue, NW",Burge Parking Deck   9   Z2,200,NULL,"North Avenue, NW",NULL,NULL,1
10040808,4/26/2010,7:00,4/26/2010,16:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"Fourth Street Apartments (Stein House)   134  Z2 - 733 Techwood Drive, NW",Fourth Street Apartments (Stein House)   134  Z2,733,NULL,"Techwood Drive, NW",NULL,NULL,1
10040809,4/22/2010,8:00,NULL,NULL,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z1,"O'Keefe Building   33   Z1 - 151 Sixth Street, NW",O'Keefe Building   33   Z1,151,NULL,"Sixth Street, NW",NULL,NULL,1
10040810,4/27/2010,14:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Fourteenth Street, NW @ Atlantic Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,2
10040811,4/27/2010,15:58,4/27/2010,16:34:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Technology Square Parking Deck 174  Z2 - 770 Spring Street, NW",Technology Square Parking Deck 174  Z2,770,NULL,"Spring Street, NW",NULL,NULL,1
10040812,4/27/2010,18:40,4/27/2010,19:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments East - 120 North Avenue NW, room 1109",North Avenue Apartments East,120,NULL,North Avenue NW,NULL,NULL,1
10040813,4/27/2010,21:40,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Towers Residence - 112 Bobby Dodd Way, NW, room 337",Towers Residence,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10040814,4/27/2010,15:00,4/28/2010,8:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"O'Keefe Building   33   Z1 - 151 Sixth Street, NW",O'Keefe Building   33   Z1,151,NULL,"Sixth Street, NW",NULL,NULL,1
10040816,4/28/2010,12:49,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10040818,4/28/2010,13:42,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"North Avenue, NW @ I-75 (Bridge)","North Avenue, NW @ I-75 (Bridge)",NULL,NULL,NULL,NULL,NULL,1
10040819,4/21/2010,15:00,4/27/2010,19:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z4,"Eighth Street Apartments   130   Z4 - 555 Eighth Street, NW",Eighth Street Apartments   130   Z4,555,NULL,"Eighth Street, NW",NULL,NULL,1
10040820,4/28/2010,17:46,4/28/2010,18:33:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Library   77   Z2 - 704 Cherry Street, NW",Library   77   Z2,704,NULL,"Cherry Street, NW",NULL,NULL,1
10040821,4/28/2010,19:20,4/28/2010,20:25:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Petit Microelectronics Research Ctr. (MIRC) 95  Z3 - 791 Atlantic Drive, NW",Petit Microelectronics Research Ctr. (MIRC) 95  Z3,791,NULL,"Atlantic Drive, NW",NULL,NULL,1
10040822,4/29/2010,1:35,4/29/2010,2:16:00,2902,Damage to Property – Private,Closed/Cleared,Prosecution Declined,ONCAMRES,Z3,"Phi Kappa Theta Fraternity - 800 Fowler Street, NW",Phi Kappa Theta Fraternity,800,NULL,"Fowler Street, NW",NULL,NULL,1
10040823,4/19/2010,8:15,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Woodruff Residence Hall Parking Lot - 870 Curran Street, NW",Woodruff Residence Hall Parking Lot,870,NULL,"Curran Street, NW",NULL,NULL,1
10040824,4/6/2010,15:00,4/7/2010,8:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,"Woodruff Residence Hall Parking Lot - 870 Curran Street, NW",Woodruff Residence Hall Parking Lot,870,NULL,"Curran Street, NW",NULL,NULL,1
10040825,4/28/2010,18:00,4/29/2010,8:20:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Eighth Street Apartments East - 555 Eighth Street, NW",Eighth Street Apartments East,555,NULL,"Eighth Street, NW",NULL,NULL,1
10040826,4/29/2010,10:05,4/29/2010,10:21:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10040827,4/13/2010,9:00,4/29/2010,11:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z1,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10040828,4/29/2010,12:04,4/29/2010,12:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Skiles Classroom Building   2   Z2 - 686 Cherry Street, NW",Skiles Classroom Building   2   Z2,686,NULL,"Cherry Street, NW",NULL,NULL,1
10040829,4/29/2010,16:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z1,"Tenth Street, NW @ Fowler Street, NW","Tenth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
10040830,4/29/2010,17:27,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10040832,4/23/2010,23:00,4/24/2010,2:00:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z1,"Kappa Sigma Fraternity   311   Z1 - 182 Sixth Street, NW",Kappa Sigma Fraternity   311   Z1,182,NULL,"Sixth Street, NW",NULL,NULL,1
10040833,4/29/2010,20:55,4/29/2010,21:10:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z4,"Fulmer Residence Hall  Z4 - 871 McMillan Street, NW, Fulmer Commons Area",Fulmer Residence Hall  Z4,871,NULL,"McMillan Street, NW",NULL,NULL,1
10040834,4/29/2010,22:13,4/29/2010,22:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,"Neely Nuclear Research Center   87   Z1 - 900 Atlantic Drive, NW",Neely Nuclear Research Center   87   Z1,900,NULL,"Atlantic Drive, NW",NULL,NULL,1
10040835,4/30/2010,0:35,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Bobby Dodd Stadium   17   Z2 - 157 North Avenue, NW",Bobby Dodd Stadium   17   Z2,157,NULL,"North Avenue, NW",NULL,NULL,1
10040836,4/30/2010,3:45,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,Prosecution Declined,PUB,Z2,"North Avenue, NW @ McAfee Street, NW  Z2","North Avenue, NW @ McAfee Street, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10040837,4/30/2010,8:10,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z1,"Graduate Living Center Parking lot   52  Z1 - 301 Tenth Street, NW",Graduate Living Center Parking lot   52  Z1,301,NULL,"Tenth Street, NW",NULL,NULL,1
10040838,4/30/2010,10:12,NULL,NULL,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments East - 120 North Avenue, NW, apartment 1205",North Avenue Apartments East,120,NULL,"North Avenue, NW",NULL,NULL,1
10040840,4/30/2010,13:10,4/30/2010,14:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tenth Street, NW @ Hemphill Avenue, NW  Z1","Tenth Street, NW @ Hemphill Avenue, NW  Z1",NULL,NULL,NULL,NULL,NULL,1
10040841,4/30/2010,13:33,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z3,"Student Services Building - 353 Ferst Drive, NW",Student Services Building,353,NULL,"Ferst Drive, NW",NULL,NULL,1
10040842,4/29/2010,18:00,4/29/2010,18:40:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10040843,4/27/2010,19:30,4/27/2010,20:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center Parking Deck - 750 Ferst Drive, NW",Campus Recreation Center Parking Deck,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10040844,4/29/2010,13:00,4/30/2010,18:00:00,2404,Theft of Automobile,Further Investigation,NULL,ONCAM,Z1,"Graduate Living Center parking lot   52  Z1 - 301 Tenth Street, NW",Graduate Living Center parking lot   52  Z1,301,NULL,"Tenth Street, NW",NULL,NULL,1
10040845,4/30/2010,17:40,4/30/2010,18:40:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center Field - 750 Ferst Drive, NW",Campus Recreation Center Field,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10040846,4/30/2010,23:20,4/30/2010,23:25:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Bobby Dodd Stadium - 157 North Avenue, NW",Bobby Dodd Stadium,157,NULL,"North Avenue, NW",NULL,NULL,1
10050847,5/1/2010,4:23,5/1/2010,4:40:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAMRES,Z2,"Delta Chi Fraternity House   335   Z2 - 170 Fifth Street, NW",Delta Chi Fraternity House   335   Z2,170,NULL,"Fifth Street, NW",NULL,NULL,1
10050848,5/1/2010,4:26,NULL,NULL,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,"Eighth Street Apartments West - 555 Eighth Street, NW, Room 105",Eighth Street Apartments West,555,NULL,"Eighth Street, NW",NULL,NULL,1
10050850,5/1/2010,5:06,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Bobby Dodd Stadium - 155 North Avenue, NW",Bobby Dodd Stadium,155,NULL,"North Avenue, NW",NULL,NULL,1
10050852,5/1/2010,6:51,NULL,NULL,2604,Fraud – Impersonation,Further Investigation,Prosecution Declined,NONCAM,OFFCAM,"BP Gas Station - 610 Spring Street, NW",BP Gas Station,610,NULL,"Spring Street, NW",NULL,NULL,1
10050853,5/1/2010,23:55,5/2/2010,0:14:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Bobby Dodd Stadium   17   Z2 - 157 North Avenue, NW",Bobby Dodd Stadium   17   Z2,157,NULL,"North Avenue, NW",NULL,NULL,1
10050854,5/2/2010,1:02,5/2/2010,1:26:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Bobby Dodd Stadium   17   Z2 - 157 North Avenue, NW",Bobby Dodd Stadium   17   Z2,157,NULL,"North Avenue, NW",NULL,NULL,1
10050855,5/2/2010,5:15,5/2/2010,5:15:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Fowler Street, NW @ Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10050856,5/2/2010,20:48,5/2/2010,20:48:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Bobby Dodd Stadium - 157 North Avenue, NW",Bobby Dodd Stadium,157,NULL,"North Avenue, NW",NULL,NULL,1
10050857,5/3/2010,0:55,5/3/2010,1:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Ferst Center for the Arts   124   Z3 - 349 Ferst Drive, NW",Ferst Center for the Arts   124   Z3,349,NULL,"Ferst Drive, NW",NULL,NULL,1
10050858,4/23/2010,14:00,4/30/2010,17:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street, NW, Room 123",Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10050859,5/3/2010,9:10,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,NULL,"Landon Learning Center   791   Z1 - 1015 Tumlin Street, NW",Landon Learning Center   791   Z1,1015,NULL,"Tumlin Street, NW",NULL,NULL,1
10050860,4/30/2010,13:00:00,5/3/2010,8:00:00,2999,Damage to Property Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"Structural Engineering & Materials Research 149 - 625 Lambert Street, NW",Structural Engineering & Materials Research 149,625,NULL,"Lambert Street, NW",NULL,NULL,1
10050861,4/30/2010,12:00,5/3/2010,13:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z3,"College of Architecture - 245 Fourth Street, NW",College of Architecture,245,NULL,"Fourth Street, NW",NULL,NULL,1
10050862,5/1/2010,1:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Nano Technology Z1 - 347 Ferst Drive, NW",Nano Technology Z1,347,NULL,"Ferst Drive, NW",NULL,NULL,1
10050863,4/28/2010,NULL,4/29/2010,11:00:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z1,"Graduate Living Center   52  Z1 - 301 Tenth Street, NW",Graduate Living Center   52  Z1,301,NULL,"Tenth Street, NW",NULL,NULL,1
10050864,5/4/2010,11:23,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Fifth Street, NW @ Techwood Drive, NW",NULL,NULL,NULL,"Fifth Street, NW @ Techwood Drive, NW",NULL,NULL,1
10050865,4/17/2010,19:00,4/17/2010,23:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z3,"Ferst Center for the Arts - 349 Ferst Drive, NW",Ferst Center for the Arts,349,NULL,"Ferst Drive, NW",NULL,NULL,1
10050866,5/4/2010,16:16,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10050867,4/29/2010,14:24,5/4/2010,9:33:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"College of Management 172 Z2 - 800 W Peachtree Street, NW",College of Management 172 Z2,800,W,"Peachtree Street, NW",NULL,NULL,1
