OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
11020426,2/27/2011,18:00,2/27/2011,19:30:00,2308,Larceny – From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW, Men's basement level locker room",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11020427,2/27/2011,20:38,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Caldwell Residence Hall - 521 Turner Place, NW, Room 214",Caldwell Residence Hall,521,NULL,"Turner Place, NW",NULL,NULL,1
11020428,2/27/2011,22:12,2/27/2011,22:23:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,NULL,"Center Street Apartments - 939 Hemphill Avenue, NW, north/ 1st floor",Center Street Apartments,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11020429,2/27/2011,18:30,2/28/2011,6:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,OFFCAM,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11020430,2/26/2011,17:00,2/28/2011,9:05:00,2903,Damage to Property – Public,Inactive,NULL,ONCAM,Z3,"Boggs Building - 770 State Street, NW",Boggs Building,770,NULL,"State Street, NW",NULL,NULL,1
11020431,2/28/2011,7:49,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z2,"Centennial Olympic Park Drive, NW @ Pine Street, NW","Centennial Olympic Park Drive, NW @ Pine Street, NW",NULL,NULL,NULL,NULL,NULL,1
11020432,2/27/2011,18:40,2/28/2011,10:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAMRES,Z4,"Eighth Street Apartments - 555 Eighth Street, NW, South/Bicycle Racks",Eighth Street Apartments,555,NULL,"Eighth Street, NW",NULL,NULL,1
11020433,2/25/2011,16:00,2/28/2011,7:30:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z2,"Brittian Dining Hall, Recreation Area - 649 Techwood Drive, NW, East Side Market","Brittian Dining Hall, Recreation Area",649,NULL,"Techwood Drive, NW",NULL,NULL,1
11020434,2/24/2011,19:00,2/28/2011,1:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z4,"Combustion Lab - 636 Strong Street, NW",Combustion Lab,636,NULL,"Strong Street, NW",NULL,NULL,1
11020435,2/26/2011,23:00,2/26/2011,23:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,NULL,Bourbon Street,NULL,NULL,NULL,Bourbon Street,NULL,NULL,1
11020436,2/28/2011,13:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11020437,2/28/2011,15:24,NULL,NULL,2305,Larceny – Articles from Vehicle,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"Wallace Street, NW and Tech Parkway, NW","Wallace Street, NW and Tech Parkway, NW",NULL,NULL,NULL,NULL,NULL,1
11020438,2/28/2011,17:30,2/28/2011,17:35:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, Apartments/ East Building",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11020440,2/28/2011,20:10,2/28/2011,20:40:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,ONCAM,Z4,"CRC Building - 750 Ferst Drive, NW",CRC Building,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11020441,2/28/2011,22:58,2/28/2011,23:25:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z2,"Daniel Laboratory - 200 Bobby Dodd Way, NW",Daniel Laboratory,200,NULL,"Bobby Dodd Way, NW",NULL,NULL,2
11030442,3/1/2011,2:56,3/1/2011,3:28:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,Fifth Street @ West Peachtree Street,NULL,NULL,NULL,Fifth Street @ West Peachtree Street,NULL,NULL,1
11030443,3/1/2011,8:45,3/1/2011,8:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,"North Avenue, NW @ Williams Street, NW","North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030444,3/1/2011,9:15,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Guggenheim Building - 265 North Avenue, NW",Guggenheim Building,265,NULL,"North Avenue, NW",NULL,NULL,1
11030445,2/16/2011,20:00,2/17/2011,15:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW, Lower Level",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11030446,2/1/2011,9:00,3/1/2011,10:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"Towers Residence Hall - 112 Bobby Dodd Way, NW, 1st Floor  Room 148",Towers Residence Hall,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11030447,3/1/2011,11:38,3/1/2011,12:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"North Avenue Research Area - 505 Tech Way, NW",North Avenue Research Area,505,NULL,"Tech Way, NW",NULL,NULL,1
11030448,3/1/2011,12:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"College of Management - 800 West Peachtree Street, NW",College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
11030450,3/1/2011,13:10,3/1/2011,14:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z4,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030451,2/24/2011,NULL,2/25/2011,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,Newnan County and Gwinnett County,NULL,NULL,NULL,NULL,NULL,NULL,1
11030452,3/1/2011,14:24,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z2,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030453,3/1/2011,14:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"School of Industrial & Systems Eng. - 765 Ferst Drive, NW",School of Industrial & Systems Eng.,765,NULL,"Ferst Drive, NW",NULL,NULL,1
11030454,3/1/2011,13:30,NULL,NULL,2699,Fraudulent Activity Offense Free ,Inactive,NULL,NONCAM,Z2,"Williams Street, NW",NULL,NULL,NULL,"Williams Street, NW",NULL,NULL,1
11030455,2/28/2011,18:00,3/1/2011,9:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,"Ford Motor Company Environmental Science & Technology - 311 Ferst Drive, NW",Ford Motor Company Environmental Science & Technology,311,NULL,"Ferst Drive, NW",NULL,NULL,1
11030456,3/1/2011,13:00,3/1/2011,13:30:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030457,3/1/2011,1:00,3/1/2011,16:40:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z4,"Eighth Street Apartments East - 555 Eighth Street, NW, East, room 205",Eighth Street Apartments East,555,NULL,"Eighth Street, NW",NULL,NULL,1
11030458,3/2/2011,0:00,3/2/2011,0:38:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,"North Avenue MARTA Station - 713 West Peachtree Street, NW",North Avenue MARTA Station,713,NULL,"West Peachtree Street, NW",NULL,NULL,1
11030459,3/2/2011,2:00,3/2/2011,2:30:00,5707,Criminal Trespass,Inactive,NULL,NONCAM,Z2,"Beta Theta Pi Fraternity - 764 Fowler Street, NW",Beta Theta Pi Fraternity,764,NULL,"Fowler Street, NW",NULL,NULL,1
11030460,3/2/2011,4:20,3/2/2011,4:20:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"Towers Residence Hall - 112 Bobby Dodd Way, NW",Towers Residence Hall,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11030463,3/2/2011,1:00,3/2/2011,10:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"Glenn Residence Hall - 118 Bobby Dodd Way, NW, Room 239",Glenn Residence Hall,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11030464,3/2/2011,11:05,3/2/2011,11:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Undergraduate Living Center - 580 Turner Place, NW",Undergraduate Living Center,580,NULL,"Turner Place, NW",NULL,NULL,1
11030465,3/2/2011,21:54,3/2/2011,22:57:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Delta Chi Fraternity - 170 Fifth Street NW,Delta Chi Fraternity,170,NULL,Fifth Street NW,NULL,NULL,1
11030466,3/3/2011,1:15,3/3/2011,1:20:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,"Glenn Residence Hall - 118 Bobby Dodd Way, NW",Glenn Residence Hall,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11030467,3/3/2011,3:30,3/3/2011,3:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW and Centennial Olympic Place, NW","North Avenue, NW and Centennial Olympic Place, NW",NULL,NULL,NULL,NULL,NULL,1
11030468,3/2/2011,19:00,3/3/2011,9:10:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"Harris Residence Hall - 633 Techwood Drive, NW, Front bike rack",Harris Residence Hall,633,NULL,"Techwood Drive, NW",NULL,NULL,1
11030469,3/3/2011,10:38,3/3/2011,11:01:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Centennial Research Building - 400 Tenth Street,  NW, Room 466",Centennial Research Building,400,NULL,"Tenth Street,  NW",NULL,NULL,1
11030470,3/3/2011,10:59,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Eighth Street Apartments West - 555 Eighth Street, NW",Eighth Street Apartments West,555,NULL,"Eighth Street, NW",NULL,NULL,1
11030472,3/3/2011,16:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,"Administration  Building - 225 North Avenue, NW",Administration  Building,225,NULL,"North Avenue, NW",NULL,NULL,1
11030473,3/3/2011,17:38,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAM,Z4,"Student Health Center - 740 Ferst Drive, NW",Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
11030474,3/3/2011,23:38,3/3/2011,23:47:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z1,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030475,3/4/2011,0:12,3/4/2011,0:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Perry/Matheson Residence Hall - 715 Techwood Drive NW,Perry/Matheson Residence Hall,715,NULL,Techwood Drive NW,NULL,NULL,1
11030476,3/4/2011,2:34,3/4/2011,2:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Delta Sigma Phi Fraternity - 165 Fourth Street, NW",Delta Sigma Phi Fraternity,165,NULL,"Fourth Street, NW",NULL,NULL,1
11030477,3/4/2011,1:42,3/4/2011,2:00:00,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Delta Sigma Phi Fraternity - 165 Fourth Street, NW",Delta Sigma Phi Fraternity,165,NULL,"Fourth Street, NW",NULL,NULL,1
11030478,3/4/2011,1:42,3/4/2011,2:54:00,1313,Simple Assault/Battery,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z2,Delta Sigma Phi Fraternity - 165 Fourth Street NW,Delta Sigma Phi Fraternity,165,NULL,Fourth Street NW,NULL,NULL,1
11030479,3/4/2011,4:45,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"Peters Parking Deck - 749 Fowler Street, NW",Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
11030480,3/4/2011,4:00,3/4/2011,8:00:00,2204,Burglary – No Forced Entry – Residence,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,"Woodruff Residence Hall South Building - 870 Curran Street, NW",Woodruff Residence Hall South Building,870,NULL,"Curran Street, NW",NULL,NULL,1
11030481,3/3/2011,17:00,3/4/2011,7:40:00,2304,Larceny – Parts from Vehicle,Inactive,NULL,ONCAM,Z4,"Habersham House (Ivan Allen College) - 781 Marietta Street, NW",Habersham House (Ivan Allen College),781,NULL,"Marietta Street, NW",NULL,NULL,1
11030482,3/4/2011,10:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"Electrical Engineering Building - 770 Atlantic Drive, NW",Electrical Engineering Building,770,NULL,"Atlantic Drive, NW",NULL,NULL,1
11030483,3/4/2011,8:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Office of Human Resources - 500 Tech Parkway, NW",Office of Human Resources,500,NULL,"Tech Parkway, NW",NULL,NULL,1
11030484,3/4/2011,13:37,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030485,3/3/2011,11:00,3/4/2011,11:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030490,3/4/2011,17:07,3/4/2011,17:43:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW, 4th floor",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030491,3/4/2011,13:00,3/4/2011,18:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Manufacturing Research Center (MARC) - 813 Ferst Drive, NW",Manufacturing Research Center (MARC),813,NULL,"Ferst Drive, NW",NULL,NULL,1
11030492,3/5/2011,1:05,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z2,"North Avenue Apartments - 120 North Avenue, NW, Gymnasium",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11030493,3/5/2011,3:00,3/5/2011,3:30:00,1313,Simple Assault/Battery,Inactive,NULL,NONCAM,Z2,Beta Theta Pi Fraternity House - 764 Fowler Street NW,Beta Theta Pi Fraternity House,764,NULL,Fowler Street NW,NULL,NULL,1
11030494,3/5/2011,3:06,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z2,"Skiles Classroom Building - 686 Cherry Street, NW",Skiles Classroom Building,686,NULL,"Cherry Street, NW",NULL,NULL,1
11030495,3/5/2011,6:30,3/5/2011,6:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Georgia Tech Hotel & Conference Center - 800 Spring Street, NW",Georgia Tech Hotel & Conference Center,800,NULL,"Spring Street, NW",NULL,NULL,1
11030496,3/4/2011,0:30,3/5/2011,12:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,NONCAM,OFFCAM,"Opera Night Club - 1150 Crescent Avenue, NW",Opera Night Club,1150,NULL,"Crescent Avenue, NW",NULL,NULL,1
11030497,3/5/2011,13:55,3/5/2011,14:32:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"Hemphill Avenue, NW and Eighth Street, NW","Hemphill Avenue, NW and Eighth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030498,3/3/2011,1:00,3/3/2011,12:00:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,NONCAM,Z1,Sigma Nu Fratrernity House - 750 Fowler Street NW,Sigma Nu Fratrernity House,750,NULL,Fowler Street NW,NULL,NULL,1
11030499,3/6/2011,0:18,3/6/2011,0:45:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Howell Residence Hall - 640 Williams Street, NW,  Room 309",Howell Residence Hall,640,NULL,"Williams Street, NW",NULL,NULL,1
11030500,3/6/2011,0:50,NULL,NULL,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Perry Residence Hall - 715 Techwood Drive, NW, room 109",Perry Residence Hall,715,NULL,"Techwood Drive, NW",NULL,NULL,1
11030501,3/6/2011,2:35,3/6/2011,3:07:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z4,"Curran Parking Deck - 875 Curran Street, NW",Curran Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11030502,3/6/2011,20:30,3/6/2011,21:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center - 750 Ferst Drive NW,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
11030503,3/6/2011,20:35,3/6/2011,21:35:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,NULL,"Campus Recreation Center - 750 Ferst Drive,NW",Campus Recreation Center,750,NULL,"Ferst Drive,NW",NULL,NULL,1
11030504,3/6/2011,21:30,3/6/2011,22:30:00,5309,Harassing Communication,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,"Eighth Street Apartments West - 555 Eighth Street NW, Room 407",Eighth Street Apartments West,555,NULL,Eighth Street NW,NULL,NULL,1
11030505,3/4/2011,16:00,3/7/2011,12:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, North Bldg",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11030506,2/18/2011,17:00,2/20/2011,17:00:00,2434,Theft of Other Vehicle,Inactive,NULL,ONCAM,Z4,"Hemphill Apartments - 900 Hemphill Avenue, NW",Hemphill Apartments,900,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030507,3/7/2011,17:14,NULL,NULL,3707,Obscene Communication,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Library - 704 Cherry Street, NW",Library,704,NULL,"Cherry Street, NW",NULL,NULL,1
11030508,3/8/2011,3:29,3/8/2011,4:02:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Spring Street, NW @ Fifth Street, NW","Spring Street, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030509,3/7/2011,15:00,3/8/2011,6:15:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z2,Old ROTC Building - 220 Bobby Dodd Way,Old ROTC Building,220,NULL,Bobby Dodd Way,NULL,NULL,1
11030510,3/8/2011,7:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,"1018 Hemphill Avenue, NW",NULL,1018,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030511,3/8/2011,11:35,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Luckie Street, NW","North Avenue, NW @ Luckie Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030512,3/8/2011,11:53,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Fowler Street, NW","North Avenue, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030513,3/8/2011,15:52,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030514,3/8/2011,22:00,3/9/2011,0:05:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Caldwell Residence Hall - 521 Turner Place, NW, Room 216",Caldwell Residence Hall,521,NULL,"Turner Place, NW",NULL,NULL,1
11030515,3/2/2011,3:00,3/9/2011,3:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Instructional Center - 759 Ferst Drive, NW",Instructional Center,759,NULL,"Ferst Drive, NW",NULL,NULL,1
11030516,3/9/2011,9:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Alpha Xi Delta Sorority - 847 Techwood Drive, NW",Alpha Xi Delta Sorority,847,NULL,"Techwood Drive, NW",NULL,NULL,1
11030517,3/8/2011,12:00,12/5/2011,12:05:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z3,"Student Center - 351 Ferst Drive, NW, 3rd flr.",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030518,3/3/2011,19:00,3/3/2011,21:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, East 210B",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11030519,3/9/2011,15:14,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"North Avenue, NW @ Williams Street, NW","North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030521,3/9/2011,14:00,3/9/2011,14:05:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"Howell Residence Hall - 640 Williams Street, NW, Room 218",Howell Residence Hall,640,NULL,"Williams Street, NW",NULL,NULL,1
11030522,3/9/2011,21:37,3/9/2011,22:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,Northside Drive @ Fourteenth Street,Northside Drive @ Fourteenth Street,NULL,NULL,NULL,NULL,NULL,1
11030523,3/10/2011,0:13,3/10/2011,0:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,OFFCAM,"Howell Residence Hall - 640 Williams Street, NW",Howell Residence Hall,640,NULL,"Williams Street, NW",NULL,NULL,1
11030524,3/10/2011,2:20,3/10/2011,2:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,College of Management 172 Z2 - 800 West Peachtree Street,College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
11030526,1/9/2011,13:00,3/10/2011,9:53:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z1,"Center Street Apartments - 939 Hemphill Avenue, NW",Center Street Apartments,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030527,2/20/2011,15:40,2/20/2011,15:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030528,3/7/2011,9:00,3/10/2011,10:25:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z1,"Institute of Paper Science and Technology Building - 555 Fourteenth Street, NW",Institute of Paper Science and Technology Building,555,NULL,"Fourteenth Street, NW",NULL,NULL,1
11030529,3/10/2011,10:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Manufacturing Rel. Disc. Complex (MRDC) - 801 Ferst Drive,NW, Room 4104",Manufacturing Rel. Disc. Complex (MRDC),801,NULL,"Ferst Drive,NW",NULL,NULL,1
11030530,3/9/2011,16:00,3/10/2011,11:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z1,"Graduate Living Center - 301 Tenth Street, NW",Graduate Living Center,301,NULL,"Tenth Street, NW",NULL,NULL,1
11030531,3/10/2011,NULL,NULL,NULL,NULL,NULL,Further Investigation,NULL,NULL,Z2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
11030532,3/10/2011,15:30,3/10/2011,15:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"College of Management - 800 West Peachtree Street, NW, Lobby/ Atrium",College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
11030533,3/8/2011,8:00,3/10/2011,17:00:00,2999,Damage to Property Offense Free Text,Inactive,NULL,ONCAM,Z4,"Commander Building - 871 McMillan Street, NW, Rear of the building",Commander Building,871,NULL,"McMillan Street, NW",NULL,NULL,1
11030534,3/10/2011,18:28,3/10/2011,19:00:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"640 Williams Street NW, Howell Residence Hall Room 215",NULL,640,NULL,Williams Street NW,NULL,NULL,1
11030535,3/10/2011,20:00,3/10/2011,21:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center, 750 Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
11030536,3/10/2011,23:59,3/11/2011,0:52:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,"Pine Street, NW @ McAfee Street, NW","Pine Street, NW @ McAfee Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030537,3/11/2011,12:44,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
