OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
12040680,4/2/2012,15:00,4/2/2012,15:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library   77   Z2 - 704 Cherry Street, NW",Library   77   Z2,704,NULL,"Cherry Street, NW",NULL,NULL,1
12040681,4/2/2012,0:01,4/2/2012,8:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,"Psi Upsilon Fraternity   321   Z1 - 831 Techwood Drive, NW",Psi Upsilon Fraternity   321   Z1,831,NULL,"Techwood Drive, NW",NULL,NULL,1
12040682,3/27/2012,20:00,3/29/2012,12:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z1,"Graduate Living Center   Z1 - 301 Tenth Street, NW, Room 541 B",Graduate Living Center   Z1,301,NULL,"Tenth Street, NW",NULL,NULL,1
12040683,3/25/2012,12:00,3/31/2012,17:00:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAMRES,NULL,"Glenn Residence Hall   16   Z2 - 118 Bobby Dodd Way, NW",Glenn Residence Hall   16   Z2,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12040684,4/2/2012,17:00,4/2/2012,17:15:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Hanson Residence Hall   93   Z2 - 109 Bobby Dodd Way NW,Hanson Residence Hall   93   Z2,109,NULL,BOBBY DODD WAY NW,NULL,NULL,1
12040685,4/2/2012,18:00,4/2/2012,18:00:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"College of Management - 800 West Peachtree Street, NW",College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
12040686,4/2/2012,17:00,4/2/2012,19:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Peters Parking Deck   8   Z2 - 749 Fowler Street, NW",Peters Parking Deck   8   Z2,749,NULL,"Fowler Street, NW",NULL,NULL,1
12040687,4/2/2012,21:51,4/2/2012,22:12:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Perry-Matheson Residence Hall   92   Z2 - 715 Techwood Drive, NW",Perry-Matheson Residence Hall   92   Z2,715,NULL,"Techwood Drive, NW",NULL,NULL,1
12040688,4/2/2012,21:49,4/2/2012,22:06:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Smith Residence Hall - 630 Williams Street, NW, Room 322",Smith Residence Hall,630,NULL,"Williams Street, NW",NULL,NULL,1
12040689,4/2/2012,11:00,4/2/2012,13:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,"469 Tenth Street, NW",NULL,469,NULL,"Tenth Street, NW",NULL,NULL,1
12040691,4/3/2012,7:44,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Habersham House (Ivan Allen College)   137  Z4 - 781 Marietta Street, NW",Habersham House (Ivan Allen College)   137  Z4,781,NULL,"Marietta Street, NW",NULL,NULL,1
12040692,4/2/2012,21:00,4/3/2012,9:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments - 120 North Avenue, NW, NAA Bus Turnaround",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12040693,4/3/2012,11:26,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Clough Undergraduate Learning Center (CULC) - 266 Fourth Street, NW, third floor",Clough Undergraduate Learning Center (CULC),266,NULL,"Fourth Street, NW",NULL,NULL,1
12040694,4/3/2012,12:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
12040695,4/3/2012,14:15,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Victim/Witness Refused to Cooperate,ONCAM,Z1,"Business Services - 151 6th Street, NW",Business Services,151,NULL,"6th Street, NW",NULL,NULL,1
12040696,4/3/2012,14:28,4/3/2012,14:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z3,"College of Computing   50   Z3 - 801 Atlantic Drive NW, sidewalk",College of Computing   50   Z3,801,NULL,Atlantic Drive NW,NULL,NULL,1
12040697,4/3/2012,14:15,NULL,NULL,9999,Non-Crime (not reported to state),Inactive,NULL,ONCAM,NULL,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12040698,4/3/2012,2:32,NULL,NULL,2605,Fraud – Illegal Use of Credit/Financial Transaction Cards,Inactive,NULL,NONCAM,Z1,Ford Motor Company Env. Science & Tech. 147  Z1 - 311 Ferst Drive NW,Ford Motor Company Env. Science & Tech. 147  Z1,311,NULL,Ferst Drive NW,NULL,NULL,1
12040699,4/3/2012,17:30,4/3/2012,18:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCLERY,Z2,Peachtree Street @ Seventh Street - 85 5th Street,Peachtree Street @ Seventh Street,85,NULL,5th Street,NULL,NULL,1
12040700,4/4/2012,0:10,4/4/2012,0:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCLERY,Z1,482 Calhoun Street,NULL,482,NULL,Calhoun Street,NULL,NULL,1
12040701,4/4/2012,4:30,4/4/2012,4:43:00,5311,Disorderly Conduct,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Perry-Matheson Residence Hall   92   Z2 - 715 Techwood Drive, NW",Perry-Matheson Residence Hall   92   Z2,715,NULL,"Techwood Drive, NW",NULL,NULL,1
12040703,4/3/2012,21:30,4/3/2012,22:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2 - 800 Spring Street NW,Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,Spring Street NW,NULL,NULL,1
12040704,4/4/2012,9:10,NULL,NULL,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, 2nd flr. 202A",College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
12040705,4/3/2012,16:00,4/3/2012,16:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Student Services Building - 353 Ferst Drive, NW, Suite 210",Student Services Building,353,NULL,"Ferst Drive, NW",NULL,NULL,1
12040706,4/4/2012,13:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Student Health Center   82   Z4 - 740 Ferst Drive NW,Student Health Center   82   Z4,740,NULL,Ferst Drive NW,NULL,NULL,1
12040707,4/4/2012,15:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Parkiing Office - 828 West Peachtree Street, NW",Parkiing Office,828,NULL,"West Peachtree Street, NW",NULL,NULL,1
12040708,4/5/2012,0:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Crecine Residence Hall - 900 Hemphill Avenue,Crecine Residence Hall,900,NULL,Hemphill Avenue,NULL,NULL,1
12040709,4/4/2012,7:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z4,Business Services - 711 Marietta  ST NW,Business Services,711,NULL,Marietta  ST NW,NULL,NULL,1
12040710,4/5/2012,20:29,4/5/2012,20:29:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,Williams Street @ North Avenue,Williams Street @ North Avenue,NULL,NULL,NULL,NULL,NULL,1
12040711,4/5/2012,22:45,4/5/2012,22:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,Ponce de Leon Avenue @ Spring Street,Ponce de Leon Avenue @ Spring Street,NULL,NULL,NULL,NULL,NULL,1
12040713,4/6/2012,2:00,NULL,NULL,5399,Public Peace Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Theta Chi Fraternity  328   Z1 - 840 Techwood Drive NW,Theta Chi Fraternity  328   Z1,840,NULL,Techwood Drive NW,NULL,NULL,1
12040715,2/27/2012,7:30,4/6/2012,8:55:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z1,"North Campus Parking Deck - 151 Sixth Street, NW",North Campus Parking Deck,151,NULL,"Sixth Street, NW",NULL,NULL,1
12040716,4/6/2012,9:52,NULL,NULL,2406,Theft by Receiving Stolen Vehicle,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW and Tenth Street, NW",NULL,NULL,NULL,"Northside Drive, NW and Tenth Street, NW",NULL,NULL,1
12040718,4/6/2012,11:00,4/6/2012,16:20:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z1,"North Campus Parking Deck   148   Z1 - 352 Peachtree Place, NW",North Campus Parking Deck   148   Z1,352,NULL,"Peachtree Place, NW",NULL,NULL,1
12040720,4/6/2012,19:10,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,241 Ralph McGill Boulevard,NULL,241,NULL,Ralph McGill Boulevard,NULL,NULL,1
12040721,4/6/2012,20:44,4/6/2012,21:15:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street NW, Room #409",Smith Residence Hall   6   Z2,630,NULL,Williams Street NW,NULL,NULL,1
12040722,4/6/2012,20:00,4/6/2012,20:57:00,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Victim/Witness Refused to Cooperate,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW, Tech Rec room",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
12040723,4/7/2012,12:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"Spring Street, NW and Sixth Street, NW, & 6TH",NULL,NULL,NULL,"Spring Street, NW and Sixth Street, NW",NULL,NULL,1
12040724,4/7/2012,13:07,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,Z2,"Lambda Chi Alpha Fraternity - 792 Techwood Drive, NW",Lambda Chi Alpha Fraternity,792,NULL,"Techwood Drive, NW",NULL,NULL,1
12040725,4/7/2012,8:00,4/7/2012,11:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,"6000 North Terminal Parkway, Suite 4000",NULL,6000,NULL,North Terminal Parkway,NULL,NULL,1
12040726,4/7/2012,14:44,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Hemphill Avenue, NW @ Eighth Street, NW","Hemphill Avenue, NW @ Eighth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040727,4/8/2012,5:00,4/8/2012,5:44:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, room 613",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12040728,4/8/2012,8:40,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Maulding Residence Hall (Sixth St. Apts.) - 501 Sixth Street, NW",Maulding Residence Hall (Sixth St. Apts.),501,NULL,"Sixth Street, NW",NULL,NULL,1
12040729,4/8/2012,19:17,4/8/2012,19:34:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,"North Apartments - 120 North Avenue, NW, Room 217",North Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12040730,4/8/2012,14:55,4/8/2012,17:15:00,7399,Miscellaneous Offenses,Inactive,NULL,PUB,Z1,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12040731,4/8/2012,21:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center   122   Z4 - 750 Ferst Drive NW,Campus Recreation Center   122   Z4,750,NULL,Ferst Drive NW,NULL,NULL,1
12040732,4/9/2012,5:00,4/9/2012,6:15:00,2404,Theft of Automobile,Inactive,NULL,PUB,Z1,"Fowler Street, NW at Sixth Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12040733,4/9/2012,9:02,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Harrison Residence Hall - 660 Williams Street NW,Harrison Residence Hall,660,NULL,Williams Street NW,NULL,NULL,1
12040734,4/9/2012,10:11,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building - 879 Hemphill Avenue NW,Beringause Building,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12040735,4/9/2012,11:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Family Apartments   180   Z1 - 251 Tenth Street, NW",Family Apartments   180   Z1,251,NULL,"Tenth Street, NW",NULL,NULL,1
12040736,4/9/2012,14:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCLERY,Z1,"Centergy Building - 75 Fifth Street, NW, Suite 224",Centergy Building,75,NULL,"Fifth Street, NW",NULL,NULL,1
12040737,4/9/2012,15:35,4/9/2012,15:35:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,"Williams Street, NW @ 10th Street, NW","Williams Street, NW @ 10th Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040738,4/9/2012,13:00,4/9/2012,17:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,Towers Residence Hall   15   Z2 - 112 Bobby Dodd Way NW,Towers Residence Hall   15   Z2,112,NULL,Bobby Dodd Way NW,NULL,NULL,1
12040739,4/9/2012,20:34,4/9/2012,21:25:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Love Manufacturing Building   144   Z3 - 771 Ferst Drive NW,Love Manufacturing Building   144   Z3,771,NULL,Ferst Drive NW,NULL,NULL,1
12040740,4/9/2012,20:00,4/9/2012,20:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,NULL,Campus Recreation Center   122   Z4 - 750 Ferst Drive NW,Campus Recreation Center   122   Z4,750,NULL,Ferst Drive NW,NULL,NULL,1
12040741,4/9/2012,20:55,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12040742,4/9/2012,22:50,4/9/2012,22:55:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,NULL,"Richards Street, NW @ Mecaslin Street, NW","Richards Street, NW @ Mecaslin Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040743,4/10/2012,3:15,4/10/2012,3:21:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,Paul Weber Building,Paul Weber Building,NULL,NULL,NULL,NULL,NULL,1
12040744,4/10/2012,3:23,4/10/2012,5:25:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Chapin Building - 681 Cherry Street NW,Chapin Building,681,NULL,Cherry Street NW,NULL,NULL,1
12040745,4/9/2012,23:00,4/10/2012,5:45:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,Weber Building - 281 Ferst Drive NW,Weber Building,281,NULL,Ferst Drive NW,NULL,NULL,1
12040746,4/10/2012,13:20,NULL,NULL,5309,Harassing Communication,Inactive,NULL,ONCAM,Z3,"Van Leer Electrical Engineering Building - 777 Atlantic Drive NW, Room 119",Van Leer Electrical Engineering Building,777,NULL,Atlantic Drive NW,NULL,NULL,1
12040747,4/6/2012,16:00,4/10/2012,14:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Graduate Living Center - 301 Tenth Street, NW",Graduate Living Center,301,NULL,"Tenth Street, NW",NULL,NULL,1
12040748,4/10/2012,11:20,4/10/2012,11:25:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Groseclose - 765 Ferst Drive,NW, Room 118",Groseclose,765,NULL,"Ferst Drive,NW",NULL,NULL,1
12040749,4/3/2012,20:30,4/3/2012,22:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"North Avenue Recreation Center Z2 - 120 North Avenue, NW",North Avenue Recreation Center Z2,120,NULL,"North Avenue, NW",NULL,NULL,1
12040750,4/6/2012,19:00,4/9/2012,16:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,Montgomery-Knight Building  (SST II) - 270 Ferst Drive NW,Montgomery-Knight Building  (SST II),270,NULL,Ferst Drive NW,NULL,NULL,1
12040751,4/10/2012,16:58,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments - 120 North Avenue, NW, east 4 th floor",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12040752,4/10/2012,14:45,4/10/2012,18:25:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Tech Square Parking Deck - 770 Spring Street, NW",Tech Square Parking Deck,770,NULL,"Spring Street, NW",NULL,NULL,1
12040753,4/10/2012,16:00,4/10/2012,21:15:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Tech Square Parking Deck - 770 Spring Street, NW",Tech Square Parking Deck,770,NULL,"Spring Street, NW",NULL,NULL,1
12040755,4/11/2012,8:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Business Services   164   Z4 - 711 Marietta Street, NW",Business Services   164   Z4,711,NULL,"Marietta Street, NW",NULL,NULL,1
12040756,4/10/2012,20:00,4/11/2012,14:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
12040757,4/5/2012,15:00,4/11/2012,18:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,Student Center   104   Z3 - 351 Ferst Drive NW,Student Center   104   Z3,351,NULL,Ferst Drive NW,NULL,NULL,1
12040758,4/11/2012,17:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"Ferst Drive, NW b/w Cherry Street, NW & Fowler Street, NW","Ferst Drive, NW b/w Cherry Street, NW & Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040759,4/11/2012,21:23,4/11/2012,21:31:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments Dining Hall - 120 North Avenue, NW, Dining Hall",North Avenue Apartments Dining Hall,120,NULL,"North Avenue, NW",NULL,NULL,1
12040760,4/12/2012,7:00,4/12/2012,8:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Landscaping Services - 947 Atlantic Drive, NW",Landscaping Services,947,NULL,"Atlantic Drive, NW",NULL,NULL,1
12040761,4/11/2012,17:00,4/12/2012,14:34:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Administration   35   Z2 - 225 North Avenue NW,Administration   35   Z2,225,NULL,North Avenue NW,NULL,NULL,1
12040762,4/12/2012,15:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Smith Building   24   Z2 - 685 Cherry Street NW,Smith Building   24   Z2,685,NULL,Cherry Street NW,NULL,NULL,1
12040763,4/12/2012,15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"300 Block Frest Dr NW, Area 9 Lot",NULL,300,NULL,Block Frest Dr NW,NULL,NULL,1
12040764,4/12/2012,21:47,4/12/2012,21:47:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Army ROTC  23B  Z2 - 220 Bobby Dodd Way, NW",Army ROTC  23B  Z2,220,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12040766,4/13/2012,1:29,4/13/2012,2:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCLERY,Z2,Hunnicutt Street @ McAfee Street,NULL,NULL,NULL,Hunnicutt Street @ McAfee Street,NULL,NULL,1
12040767,4/8/2012,0:00,4/13/2012,1:01:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause - 879 Hemphill Avenue, NW",Beringause,879,NULL,"Hemphill Avenue, NW",NULL,NULL,2
12040768,4/13/2012,3:24,4/13/2012,4:00:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z2,"Phi Delta Theta Fraternity   314   Z2 - 734 Fowler Street, NW, Phi Delta theta room 212",Phi Delta Theta Fraternity   314   Z2,734,NULL,"Fowler Street, NW",NULL,NULL,1
12040769,4/12/2012,10:00,NULL,NULL,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"Hanson Residence Hall - 109 Bobby Dodd Way NW, Thrid Floor 304",Hanson Residence Hall,109,NULL,Bobby Dodd Way NW,NULL,NULL,1
12040770,4/13/2012,18:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center - 800 Spring Street NW,Georgia Tech Hotel & Conference Center,800,NULL,Spring Street NW,NULL,NULL,1
12040771,4/13/2012,23:30,4/14/2012,0:40:00,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,NONCAM,Z1,Zeta Beta Tau  Fraternity House  160 Sixth Street NW,NULL,NULL,NULL,NULL,NULL,NULL,1
12040772,4/14/2012,3:34,4/14/2012,3:41:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z1,Center Street Apartments   132  Z1 - 939 Hemphill Avenue NW,Center Street Apartments   132  Z1,939,NULL,Hemphill Avenue NW,NULL,NULL,1
12040773,4/14/2012,5:50,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,Klaus Advanced Computing Building   153   Z3 - 266 Ferst Drive NW,Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
12040774,4/14/2012,11:03,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"North Avenue, Nw at  Williams Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12040775,4/14/2012,14:44,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Williams Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12040777,4/14/2012,4:35,4/14/2012,4:50:00,5309,Harassing Communication,Closed/Cleared,NULL,ONCAM,Z2,"Parking Office - 828 West Peachtree Street, NW",Parking Office,828,NULL,"West Peachtree Street, NW",NULL,NULL,1
12040778,4/15/2012,3:06,4/15/2012,3:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Library   77   Z2 - 704 Cherry Street NW,Library   77   Z2,704,NULL,Cherry Street NW,NULL,NULL,1
12040779,4/14/2012,19:30,4/15/2012,9:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Baptist Ministry - 740 Techwood Drive, NW",Baptist Ministry,740,NULL,"Techwood Drive, NW",NULL,NULL,1
12040781,4/15/2012,12:36,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Tech Parkway, NW @ State Street, NW",NULL,NULL,NULL,"Tech Parkway, NW @ State Street, NW",NULL,NULL,1
12040782,4/16/2012,11:06,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12040783,4/15/2012,20:00,4/16/2012,7:30:00,2434,Theft of Other Vehicle,Inactive,NULL,ONCAM,SAV,Georgia Tech Savannah - 210 Technology Circle,Georgia Tech Savannah,210,NULL,Technology Circle,NULL,NULL,1
12040784,3/15/2012,22:00,4/16/2012,11:51:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"Phi Gamma Delta Fraternity - 841 Fowler Street, NW",Phi Gamma Delta Fraternity,841,NULL,"Fowler Street, NW",NULL,NULL,1
12040786,4/13/2012,8:00,4/16/2012,17:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Clough Undergraduate Learning Center (CULC) Z2 - 266 Fourth Street, NW, Room 185",Clough Undergraduate Learning Center (CULC) Z2,266,NULL,"Fourth Street, NW",NULL,NULL,1
12040787,4/16/2012,9:00,4/16/2012,18:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,"Centennial Research Building - 400 Tenth Street, NW",Centennial Research Building,400,NULL,"Tenth Street, NW",NULL,NULL,1
12040788,4/16/2012,7:30,4/16/2012,10:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z1,"Phi Gamma Delta Fraternity   315   Z1 - 841 Fowler Street, NW",Phi Gamma Delta Fraternity   315   Z1,841,NULL,"Fowler Street, NW",NULL,NULL,1
12040789,4/16/2012,19:30,4/16/2012,19:30:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12040790,4/17/2012,0:49,4/17/2012,0:49:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"120 North Avenue, NW, South Parking Deck",NULL,120,NULL,"North Avenue, NW",NULL,NULL,1
12040791,4/17/2012,2:53,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"380 North Avenue, NW",NULL,380,NULL,"North Avenue, NW",NULL,NULL,1
12040792,4/16/2012,16:00:00,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z3,"Klaus Building Parking Deck - 266 Ferst Drive, NW",Klaus Building Parking Deck,266,NULL,"Ferst Drive, NW",NULL,NULL,1
